internalCode	providerCode	name	provider	neto	iva	netoIva	minimumTotal	sellPrice	stock	minimumStock
11121	20910-23C00-CH	JUEGO EMPAQUETADURA MOTOR HYUNDAI ELANTRA 1,8 00-04 G4GB	ALSACIA	17.720	3.367	21.087	41.403	41.000		
11122	20910-33A10-TW	JUEGO EMPAQUETADURA MOTOR HYUNDAI ELANTRA 92-95 G4CR 1,6 DOHC	ALSACIA	19.360	3.678	23.038	45.235	44.000		
11123	20910-32B00	JUEGO EMPAQUETADURA MOTOR HYUNDAI H100 92-03 G4CS 2,4 BENCINERO	ALSACIA	19.340	3.675	23.015	45.189	44.000		
11125	20910-42010-CH	JUEGO EMPAQUETADURA MOTOR HYUNDAI H100 DIESEL D4BA - BB	ALSACIA	14.200	2.698	16.898	33.179	33.000		
11124	20910-42800-CH	JUEGO EMPAQUETADURA MOTOR HYUNDAI H100 DIESEL KIA FRONTIER 2,5	ALSACIA	14.860	2.823	17.683	34.721	34.000		
11126	20910-42010-TW	JUEGO EMPAQUETADURA MOTOR HYUNDAI H100 FURGON DIESEL H100 PORTER	ALSACIA	14.100	2.679	16.779	32.945	32.000		
10591	MDB0028	JUEGO EMPAQUETADURA MOTOR MAZDA B2000 FE 83/ 929 2,0	REFAX	14.014	2.663	16.677	32.744	35.000		
11279	O341501	JUEGO LLAVES ALLEN 9 PIEZAS CROMADAS	REP AUSTRAL	1.337	254	1.591	3.124	3.500		
11280	O341503	JUEGO LLAVES TORX 9 PIEZAS CROMADAS 	REP AUSTRAL	1.425	271	1.696	3.330	3.500		
11577	8944-735330	JUEGO PASTILLA DE FRENO CHV LUV	V TAPIA	4.784	909	5.693	11.178	10.000		
10592	D-265	JUEGO PASTILLA DE FRENO NISSAN PICK-UP 83-85 D-21 	ALSACIA	2.844	540	3.384	6.645	7.500		
10593	D-239	JUEGO PASTILLAS DE FRENO MAZDA B-1600 B-2000 80-86	ALSACIA	2.880	547	3.427	6.729	7.500		
10594	D-265	JUEGO PASTILLAS DE FRENO MAZDA B-2000 B-2200 89-96	ALSACIA	3.197	607	3.804	7.470	8.500		
10595	D-242	JUEGO PASTILLAS DE FRENO TY COROLLA 87-92 TERCEL 91-99	ALSACIA	2.548	484	3.032	5.954	6.500		
10596	D-668-R	JUEGO PASTILLASFRENO NISSAN SENTRA II 96	ALSACIA	2.902	551	3.453	6.781	7.500		
10597	TY1990	KIT BUJE TY YARIS  	V TAPIA	3.500	665	4.165	8.178	9.000		
10598	TY1991	KIT BUJE TY YARIS 2003-2006	V TAPIA	3.590	682	4.272	8.388	9.000		
11127	VKMA95648	KIT DISTRIBUCION GMB HYUNDAI ACCENT 1,5 1,6 00-03 CORREA TENSOR	ALSACIA	11.080	2.105	13.185	25.889	26.000		
11128	VKMA95619	KIT DISTRIBUCION GMB HYUNDAI EXCEL 1,5 92-94 CORREA TENSOR 	ALSACIA	10.650	2.024	12.674	24.884	25.000		
11327	LS507	LAMPARA TRABAJO 12V 3,6 CM CHICA 	MERCOCHILE	2.100	399	2.499	4.907	4.900		
10599	O90010051	LIMPIA CARBURADOR ARLON	BENLUB	1.588	302	1.890	3.710	3.500		
11438	99670	LIMPIA CARBURADOR ARLON 	BRM	1.520	289	1.809	3.552	3.500		
10600	O610116	LIMPIA CARBURDOR 450 ML	REP AUSTRAL	1.137	216	1.353	2.657	3.500		
10601	O240106	LIMPIA CONTACTOS  ELECTRONIC CLEANER 	REP AUSTRAL	2.479	471	2.950	5.792	4.500		
10602	O50010256	LIMPIA CONTACTOS ELECTRONICO ARLON	BENLUB	1.756	334	2.090	4.103	3.700		
11379	99600	LIMPIA CONTCTO ARLON	BRM	1.480	281	1.761	3.458	3.700		
10603	O240118	LIMPIA INYECTOR CLEANER 	REP AUSTRAL	1.672	318	1.990	3.907	4.500		
10604	O240121	LIMPIA INYECTOR DIESEL CONDITIONER WITH ANTIGEL	REP AUSTRAL	2.164	411	2.575	5.056	4.500		
10605	O610122	LIMPIA INYECTORES BENCINA 250 ML	REP AUSTRAL	1.100	209	1.309	2.570	3.500		
10606	O610123	LIMPIA INYECTORES DIESEL 250ML	REP AUSTRAL	1.061	202	1.263	2.479	3.500		
11652		LIMPIA INYECTORES DIESEL 250ML	BENLUB	1.672	318	1.990	3.907	3.500		
10607	O50010017	LIMPIA INYECTORES STP BENCINERO	BENLUB	1.672	318	1.990	3.907	4.500		
10608	O50010024	LIMPIA INYECTORES Y CARBURADOR STP	BENLUB	1.756	334	2.090	4.103	4.500		
10609	DOT 4	LIQUIDO DE FRENO DOT 4 250ML	RODACAR	924	176	1.100	2.159	2.000		
10978	21B	LIQUIDO DE FRENO WAGNER 21B 237 ML	RODACAR	1.387	264	1.651	3.241	2.200		
10610	O50010150	LIQUIDO DE FRENO WAGNER 236ML	BENLUB	1.291	245	1.536	3.016	2.000		
10611	C-27	LIQUIDO DIRECCION HIDRAULICO AMARILLO 355CC	ALSACIA	1.122	213	1.335	2.622	3.500		
10612	DOT 3 	LIQUIDO FRENO 250 ML DELPHI	RODACAR	967	184	1.151	2.259	2.000		
10613	4050	LIQUIDO FRENO DELPHI 250ML	BENLUB	1.000	190	1.190	2.337	2.000		
11596	186631	LIQUIDO FRENO DOT 3	YPF	766	146	912	1.790	1.800		
11644	1,10204E+11	LIQUIDO FRENO DOT 3 200ML BOSCH	EMASA	835	159	994	1.951	2.000		
11323	LLB16	LLAVE BUIA 16MM CON GOMA 90 GRADOS	MERCOCHILE	1.300	247	1.547	3.038	2.500		
10614	O341602	LLAVE BUJIA 13/16	REP AUSTRAL	843	160	1.003	1.970	2.500		
11162	O341613	LLAVE BUJIA 13/16  21MM CON MANGO PLASTICO	REP AUSTRAL	1.140	217	1.357	2.664	3.000		
10615	O341601	LLAVE BUJIA 5/8	REP AUSTRAL	843	160	1.003	1.970	2.500		
11161	O341603	LLAVE BUJIA 5/8 16MM CON MANGO PLASTICO	REP AUSTRAL	1.137	216	1.353	2.657	3.000		
11278	O341615	LLAVE BUJIA JUEGO 4 PIEZAS	REP AUSTRAL	2.429	462	2.891	5.675	6.000		
10616	2050107	LLAVE DE TUBO BUJIA 5/8 - 13/16	REP AUSTRAL	836	159	995	1.953	2.000		
10617	2050102	LLAVE DE TUBO BUJIA UNIV LARGA	REP AUSTRAL	836	159	995	1.953	2.500		
10618	2050103	LLAVE TUBO BUJIA UNIV NISSAN	REP AUSTRAL	836	159	995	1.953	2.500		
10619	25259	LUBRICANTE SUPER LUB LOCTITE	RODACAR	1.785	339	2.124	4.171	3.800		
11337	O061701	LUNETA ESPEJO	REP AUSTRAL	508	97	605	1.187	1.500		
11495	SFJ22112	LUS PATENTE GRANDE 6 LED 12V NEGRA	MERCOCHILE	1.690	321	2.011	3.949	4.500		
10620	O104811	LUZ DE FRENO 3 LED ADHESIVA	REP AUSTRAL	2.513	477	2.990	5.872	6.000		
10621	O152002	LUZ DE PIE	REP AUSTRAL	958	182	1.140	2.238	2.800		
11357	O160740	LUZ LED DE PARABRISA AZUL 12V DISPLAY	REP AUSTRAL	697	132	829	1.629	2.000		
11472	21037	LUZ PILOTO ROJA	BRM	590	112	702	1.379	1.500		
11297	RS1510	LUZ SALON RECTANGULAR LED BLANCA	MERCOCHILE	990	188	1.178	2.313	3.000		
10622	LS002	LUZ SEÑAL DIFERENTES COLORES	GRUPO MAAT	252	48	300	589	950		
11170	APO1949	MANFUERA RADIADOR INFERIOR NISSAN V16 	V TAPIA	3.287	625	3.912	7.680	7.900		
11097	O670102	MANGUERA BENCINA AMARILLA 4MM X 50 MTS	REP AUSTRAL	133	25	158	311	400		
10623	O670106	MANGUERA BENCINA AMARILLA 8MM 50MTS	REP AUSTRAL	231	44	275	540	650		
10624	O790104	MANGUERA DE GOMA 8MM 7,62MTS	REP AUSTRAL	1.547	294	1.841	3.615	4.000		
11095	O790101	MANGUERA GOMA REFORZADA 6MM X 15MTS	REP AUSTRAL	1.653	314	1.967	3.862	3.800		
11096	O790104	MANGUERA GOMA REFORZADA 8MM X 7,62 MTS	REP AUSTRAL	1.820	346	2.166	4.253	4.200		
11168	M4596	MANGUERA RADIADOR INFERIOR CHEV LUV	V TAPIA	2.491	473	2.964	5.820	5.900		
11667	M4596	MANGUERA RADIADOR INFERIOR CHEV LUV	V TAPIA	2.491	473	2.964	5.820	6.500		
11670	AP01949	MANGUERA RADIADOR INFERIOR NISSAN V-16 SENTRA	V TAPIA	3.287	625	3.912	7.680	7.900		
11167	M4595	MANGUERA RADIADOR SUPERIOR CHEV  LUV ISUZO 2,3	V TAPIA	2.483	472	2.955	5.802	5.900		
11668	M4595	MANGUERA RADIADOR SUPERIOR CHEV  LUV ISUZO 2,3	V TAPIA	2.483	472	2.955	5.802	6.500		
11169	APO1941	MANGUERA RADIADOR SUPERIOR NISSAN V-16	V TAPIA	2.917	554	3.471	6.816	6.900		
11669	AP01945	MANGUERA RADIADOR SUPERIOR NISSAN V-16	V TAPIA	2.785	529	3.314	6.507	6.900		
11666	M3280	MANGUERA SUPERIOR TY TERCEL	V TAPIA	3.247	617	3.864	7.587	7.900		
11442	58580	MANILLA ALZA VIDRIO KIA BESTA	BRM	390	74	464	911	1.300		
11290	DHH 2044	MANILLA ALZA VIDRIO LUV	V TAPIA	643	122	765	1.502	1.500		
11291	DHH 2010	MANILLA ALZA VIDRIO V-16	V TAPIA	668	127	795	1.561	1.500		
11444	W2040	MANILLA ALZAVIDRIO CHE LUV	BRM	426	81	507	995	1.500		
11443	W2019C	MANILLA ALZAVIDRIO TERCEL	BRM	628	119	747	1.467	1.500		
11286	DHH 3131R	MANILLA EXTERIOR CHEVROLET LUV DERECHA	V TAPIA	3.052	580	3.632	7.131	7.000		
10625	82650-22000	MANILLA EXTERIOR PUESTA DELANTERA IZQ TODOS 94/ ACCENT	ALSACIA	1.822	346	2.168	4.257	4.500		
11701	W3128R	MANILLA PUERTA INTERNA LUV DERECHA	BRM	1.050	200	1.250	2.453	2.900		
11224	RM48	MANILLA VENTANA HYUNDAI 	MERCOCHILE	430	82	512	1.005	1.300		
11225	CRW2027G	MANILLA VENTANA TY COROLLA GRIS	MERCOCHILE	430	82	512	1.005	1.300		
11226	CRW2028B	MANILLA VENTANA TY DAIHATSU	MERCOCHILE	430	82	512	1.005	1.300		
11223	RM8	MANILLA VENTANA TY NEGRA /GRIS HWW7572	MERCOCHILE	430	82	512	1.005	1.300		
10626	TY5311152210	MASCARA TY YARIS SEDAN NCP12 03-06 NEGRA	ALSACIA	9.360	1.778	11.138	21.870	23.000		
11702	415	MEDIDOR PRESION NEUMATICO METALICO	BRM	690	131	821	1.612	2.300		
11398	RM9	MICA LUZ SEÑAL DOBLE AMARILLA	MERCOCHILE	320	61	381	748	850		
11399	RM10	MICA LUZ SEÑAL DOBLE ROJA	MERCOCHILE	320	61	381	748	850		
11658	20112	MINE RELAY 12V 4PINES	BRM	990	188	1.178	2.313	2.500		
11648	O152913	MINI FUSIBLE CUÑO 30 AMP 	REP AUSTRAL	32	6	38	75	100		
11260	O152912	MINI FUSIBLE DE CUÑO 20 AMP	REP AUSTRAL	38	7	45	89	100		
11414	RE8	MINIESPEJOS REDONDOS 2 PCS KC 550	MERCOCHILE	490	93	583	1.145	1.600		
11499	RF80	MINIFUSIBLE HEMBRA 100A AZUL	MERCOCHILE	209	40	249	488	900		
11500	RF104	MINIFUSIBLE HEMBRA 20A BLANCO	MERCOCHILE	209	40	249	488	900		
11497	RF82	MINIFUSIBLE HEMBRA 30A ROSADO	MERCOCHILE	209	40	249	488	900		
11502	RF 81	MINIFUSIBLE HEMBRA 40A VERDE	MERCOCHILE	209	40	249	488	900		
11498	RF86	MINIFUSIBLE HEMBRA 50A ROJO	MERCOCHILE	209	40	249	488	900		
11501	RF88	MINIFUSIBLE HEMBRA 80A NEGRO	MERCOCHILE	209	40	249	488	900		
11160	O830603	MOTOR APERTURA MALETERO A DISTANCIA	REP AUSTRAL	7.142	1.357	8.499	16.688	16.500		
10627	O190212	NEBLINERO BLANCO PAR	REP AUSTRAL	3.109	591	3.700	7.264	9.900		
10628	O190218	NEBLINERO BLANCO PAR	REP AUSTRAL	3.294	626	3.920	7.697	9.900		
10629	O190304	NEBLINERO LED PAR	REP AUSTRAL	8.319	1.581	9.900	19.438	15.000		
11685	O190298	NEBLINERO LED PAR	REP AUSTRAL	11.072	2.104	13.176	25.870	27.000		
11276	O190279	OPTICO 6052	REP AUSTRAL	3.782	719	4.501	8.837	8.500		
10630	OP004A	OPTICO CHV OPTRA LH	IMP MARIN	21.026	3.995	25.021	49.128	45.000		
11212	RO2	"OPTICO CUADRADO 7"" TP-XXG1507S"	MERCOCHILE	3.520	669	4.189	8.225	8.500		
10631	O013901	PALMERA AROMATICA FRUTILLA	REP AUSTRAL	412	78	490	963	900		
10632	O013919	PALMERA AROMATICA NEW CAR	REP AUSTRAL	412	78	490	963	900		
10633	O013913	PALMERA AROMATICA VAINILLA	REP AUSTRAL	412	78	490	963	900		
10634	O013912	PALMERA AROMATICAS EXOTICA ICE	REP AUSTRAL	412	78	490	963	900		
10635	O315602	PAÑO AMARILLO	REP AUSTRAL	265	50	315	619	600		
10636	HF01-9008	PARACHOQUE HY ACCENT 98-99 DELANTERO	ALSACIA	9.014	1.713	10.727	21.062	25.000		
10637	NS178	PARACHOQUE NISSAN V16 96 DELANTERO ALTERNATIVO	IMP MARIN	11.613	2.206	13.819	27.134	28.000		
10638	O610139	PASTA DE PULIR CON CERA 300GR	REP AUSTRAL	1.643	312	1.955	3.839	3.900		
10639	8008130	PASTILLA DE FRENO DW NUVIRA/LEGANZA/LANOS/OPTRA	REFAX	4.424	841	5.265	10.337	12.000		
10640	FA4002G	PASTILLA DE FRENO FIAT STILO 2003/ DOBLO 2007/WG	REFAX	2.480	471	2.951	5.795	6.000		
11572	NS023	PASTILLA DE FRENO NS V16	V TAPIA	5.454	1.036	6.490	12.743	13.000		
11574	TY00097D	PASTILLA DE FRENO TY YARIS 2005	V TAPIA	4.225	803	5.028	9.872	10.000		
11573	TY00098D	PASTILLA DE FRENO Y NEW YARIS	V TAPIA	4.246	807	5.053	9.921	10.000		
10641	170001A	PASTILLA FRENO CHV COMBO 1,7 04/ ZAFIRA 01/ TRASERAS	REFAX	5.362	1.019	6.381	12.529	13.000		
10642	1592478	PASTILLA FRENO CHV CORSA CHICA	REFAX	1.200	228	1.428	2.804	4.500		
10643	H190740	PASTILLA FRENO HY 98/04	REFAX	5.589	1.062	6.651	13.059	13.000		
10644	H19074G	PASTILLA FRENO HY 98/04 WG	REFAX	6.516	1.238	7.754	15.225	15.000		
10645	H100137A	PASTILLA FRENO HY ACCENT 04/ECXEL/ELANTRA/STELLAR/GETZ/HONDA	REFAX	1.990	378	2.368	4.650	5.000		
10646	H100137D	PASTILLA FRENO HY ACCENT 94/04 EXCEL/ELANTRA/STELL/GETZ/HONDA	REFAX	2.350	447	2.797	5.491	6.000		
10647	H101710	PASTILLA FRENO HY H-100 2,4 93/PORTER GRACE VOLKSWAGEN	REFAX	5.499	1.045	6.544	12.849	13.000		
10648	H48039G	PASTILLA FRENO HY NEW ACCENT/NEW RIO 06/10 WG	REFAX	5.505	1.046	6.551	12.863	13.000		
10649	H10001M	PASTILLA FRENO HY PORTER II 05/KIA PREGIO 00	REFAX	7.834	1.488	9.322	18.304	18.000		
10650	HF0004G	PASTILLA FRENO HY/KIA/SSANGYONG TRASERAS WG	REFAX	5.307	1.008	6.315	12.400	13.000		
10651	K002010	PASTILLA FRENO KIA BESTA/K2400 90/97/FRONTIER 2,7 97/00	REFAX	3.168	602	3.770	7.402	7.500		
10652	K50027S	PASTILLA FRENO KIA POP PRIDE WS	REFAX	2.350	447	2.797	5.491	6.000		
10653	K700178	PASTILLA FRENO KIA SPORTAGE 94/98	REFAX	3.657	695	4.352	8.545	8.500		
10654	K70001G	PASTILLA FRENO KIA SPORTAGE 99/03 	REFAX	2.510	477	2.987	5.865	6.000		
10655	MDB001F	PASTILLA FRENO MAZDA B2000/2200/2600/85	REFAX	2.928	556	3.484	6.841	7.000		
10656	MDB002A	PASTILLA FRENO MAZDA B2200 98	REFAX	7.515	1.428	8.943	17.559	18.000		
10657	MT2003F	PASTILLA FRENO MITSUBISHI KATANA 95/MONTERO SPORT 91	REFAX	3.960	752	4.712	9.253	9.000		
10658	MT2007F	PASTILLA FRENO MITSUBISHI L200 DAKAR 06/ 4X4	REFAX	3.398	646	4.044	7.940	8.000		
10659	MT2001F	PASTILLA FRENO MITSUBISHI L200/L300 89/MONTERO 88/91	REFAX	4.299	817	5.116	10.045	10.000		
10660	TY00650	PASTILLA FRENO NEW YARIS 06/10 NCP 90/93 	REFAX	2.650	504	3.154	6.192	7.000		
10661	O11406H	PASTILLA FRENO NISSAN CTAS 720 /D21 92/TERRANO2,4 93/SAMSUNG	REFAX	5.290	1.005	6.295	12.360	12.000		
10662	O300177	PASTILLA FRENO NISSAN SENTRA II T/CAM 1,6-95 	REFAX	3.746	712	4.458	8.753	9.000		
10663	O211847	PASTILLA FRENO NISSAN V16 TODOS	REFAX	1.990	378	2.368	4.650	5.000		
11193		PASTILLA FRENO NISSAN V16 TODOS	BENLUB	3.151	599	3.750	7.362	5.800		
10664	SU2004G	PASTILLA FRENO SUBARU IMPRESA 1,6 - 02/ WG	REFAX	6.649	1.263	7.912	15.536	16.000		
10665	SU20008	PASTILLA FRENO SUBARU LEGACY 2,0 ST WAGON- IMPRESA 93/97 	REFAX	4.816	915	5.731	11.253	11.000		
11194		PASTILLA FRENO TOYOTA YARIS ECCO CHICO	BENLUB	3.151	599	3.750	7.362	6.000		
10666	TY10358	PASTILLA FRENO TY COROLLA 1,4/1,6/1,8/2,0/	REFAX	2.650	504	3.154	6.192	7.000		
10667	TY00610	PASTILLA FRENO TY TERCEL/COROLLA 89/99 CELICA 	REFAX	3.641	692	4.333	8.507	8.500		
10668	TY5002G	PASTILLA FRENO TY YARIS 04 C/ABS/COROLLA 03	REFAX	6.728	1.278	8.006	15.720	16.000		
10669	A100920	PASTILLAS FRENO ASIA TOPIC/FRONTIER 2,7 - 2,5	REFAX	5.399	1.026	6.425	12.615	13.000		
10670	H00137S	PASTILLAS FRENO HY ACCENT 04 EXCEL/ELANTRA	REFAX	4.540	863	5.403	10.608	12.000		
10671	O90010017	PEGAMENTO SUPER ARLON 	BENLUB	328	62	390	766	1.000		
10672	O630110	PEGAMENTO SUPER GLUE CPI-USA 36GRS	REP AUSTRAL	429	82	511	1.002	1.500		
10673	HY673	PERNO ESTABILIZADOR HY ACCENT	V TAPIA	1.650	314	1.964	3.855	4.500		
10674	A039	PERNO ESTABILIZADOR TY 4X2	V TAPIA	1.650	314	1.964	3.855	4.000		
11326	LQ4007	PERRO ELECTRICO 7CM R/N	MERCOCHILE	90	17	107	210	350		
11325	YD1012	PERRO ELECTRICO MINI P-108	MERCOCHILE	55	10	65	129	250		
10675	8-94236-345-1-J	PICARON ESCAPE CHV LUV 88-98 4ZA1 4ZD1 4ZE1	ALSACIA	630	120	750	1.472	2.500		
10676	O40010031	PINO AROMATICO LITLE TRESS 	BENLUB	580	110	690	1.355	1.000		
10677	O223702	PINZA BATERIAS 25 AMP C/U	REP AUSTRAL	229	44	273	535	600		
11708	O223701	PINZAS DE BATERIAS 10 AMP	REP AUSTRAL	251	48	299	586	600		
10678	9186	PIÑON BENDIX CON REDUCTOR NIPONDENSO CHEV LUV 89-98 4ZD1 1,3/TY	ALSACIA	3.010	572	3.582	7.033	7.000		
10679	9186-	PIÑON BENDIX MOTOR PARTIDA 9 DIENTES CHEV LUV 89-98 4ZD1	ALSACIA	3.020	574	3.594	7.056	7.000		
10680	8-94434-484-2	PIOLA CTA KILOMETRO CHEV LUV 88-98 4ZD1 1,6	ALSACIA	4.730	899	5.629	11.052	12.000		
10681	2100103	PLATINO NPS- 108 NEW ERA	REP AUSTRAL	1.032	196	1.228	2.411	2.500		
10682	2100101	PLATINO NPS-107-RC NEW ERA	REP AUSTRAL	1.032	196	1.228	2.411	2.500		
10683	2100102	PLATINO NPS-203 NEW ERA	REP AUSTRAL	1.032	196	1.228	2.411	2.500		
10684	2070122	PLATINO PEUGEOT/RENAUL 22900	REP AUSTRAL	1.534	291	1.825	3.584	3.900		
10685	O044015	"PLUMILLA TIPO BOSCH 11"""	REP AUSTRAL	980	186	1.166	2.290	3.000		
10686	O044021	"PLUMILLA TIPO BOSCH 17"""	REP AUSTRAL	1.067	203	1.270	2.493	3.000		
10687	O044022	"PLUMILLA TIPO BOSCH 18"""	REP AUSTRAL	1.067	203	1.270	2.493	2.500		
10688	O044023	"PLUMILLA TIPO BOSCH 19"""	REP AUSTRAL	1.113	211	1.324	2.601	3.000		
11099	O044054	"PLUMILLA TIPO GEMANY 24"" PAR"	REP AUSTRAL	1.218	231	1.449	2.846	3.500		
11422	O044029	"PLUMILLA TIPO GERMANI 11"" PAR"	REP AUSTRAL	769	146	915	1.797	3.500		
10689	O044030	"PLUMILLA TIPO GERMANY 14"" PAR"	REP AUSTRAL	903	172	1.075	2.110	3.500		
10690	O044031	"PLUMILLA TIPO GERMANY 15"" PAR"	REP AUSTRAL	996	189	1.185	2.327	3.000		
10691	O044032	"PLUMILLA TIPO GERMANY 16"" PAR"	REP AUSTRAL	847	161	1.008	1.979	3.500		
10692	O044033	"PLUMILLA TIPO GERMANY 17"" PAR"	REP AUSTRAL	847	161	1.008	1.979	3.700		
10693	O044034	"PLUMILLA TIPO GERMANY 18"" PAR"	REP AUSTRAL	847	161	1.008	1.979	3.500		
10694	O044035	"PLUMILLA TIPO GERMANY 19"" PAR"	REP AUSTRAL	1.029	196	1.225	2.404	3.500		
10695	O044036	"PLUMILLA TIPO GERMANY 20"" PAR"	REP AUSTRAL	1.029	196	1.225	2.404	3.500		
10696	O044037	"PLUMILLA TIPO GERMANY 22"" PAR"	REP AUSTRAL	1.029	196	1.225	2.404	3.500		
10697	O90010022	"PLUMILLA UNIPOINT 18"""	BENLUB	2.521	479	3.000	5.890	5.000		
10698	PL405-16	"PLUMILLA XRAY 16"""	GRUPO MAAT	756	144	900	1.766	3.500		
10699	PL405-20	"PLUMILLA XRAY 20"""	GRUPO MAAT	756	144	900	1.766	3.500		
10700	PL388-18	"PLUMILLAS DOBLE XRAY 18"""	GRUPO MAAT	2.353	447	2.800	5.498	6.000		
11409	RP2	"PLUMILLAS METALICAS 14"" NIZUMI"	MERCOCHILE	1.530	291	1.821	3.575	3.700		
11411	RP27	"PLUMILLAS METALICAS 20"" MNIZUMI"	MERCOCHILE	1.980	376	2.356	4.626	4.600		
11412	RP76	"PLUMILLAS METALICAS 22"" NIZUMI"	MERCOCHILE	2.080	395	2.475	4.860	4.900		
11413	RP58	"PLUMILLAS METALICAS 24"" NIZUMI"	MERCOCHILE	2.410	458	2.868	5.631	5.600		
11410	RP65	"PLUMILLAS METLICAS 18"" NIAZUMI"	MERCOCHILE	1.860	353	2.213	4.346	4.300		
10701	O50010122	"PLUMILLAS YOKA 18"" PAR"	BENLUB	2.101	399	2.500	4.909	4.800		
11175		PORTA FUSIBLE	BENLUB	672	128	800	1.570	1.800		
10702	O150220	"PORTA FUSIBLE CUÑO 14"""	REP AUSTRAL	445	85	530	1.040	1.000		
10703	O150217	PORTA FUSIBLE LOZA CABLE 18MM	REP AUSTRAL	408	78	486	953	1.200		
11457	1022	PORTAFUSBLE CUÑO CON TAPA	BRM	360	68	428	841	1.000		
11609	905	PORTAFUSIBLE ATORNILLABLE 	BRM	260	49	309	608	900		
11300	RP-110	PORTAFUSIBLE CUNO LOZA PLASTIFICADO C/TAPA	MERCOCHILE	390	74	464	911	1.000		
10942	1022	PORTAFUSIBLE CUÑO CON TAPA ROJA	BRM	360	68	428	841	1.000		
10704	O153815	"PORTAFUSIBLE ENCHUFE CABLE 12""12"""	REP AUSTRAL	526	100	626	1.229	1.300		
10705	O150216	PORTAFUSIBLE FUSIBLE LOZA CABLE 14`	REP AUSTRAL	521	99	620	1.217	1.200		
11541	ELA101	PULPO 2 PUNTAS 10MM X 1MT	MERCOCHILE	1.023	194	1.217	2.390	2.500		
11542	ELA401	PULPO ELASCTICO 4PC	MERCOCHILE	720	137	857	1.682	2.000		
11281	O360101	PULPO PORTAEQUIPAJE 2 PIEZAS	REP AUSTRAL	925	176	1.101	2.161	2.500		
10706	O40010081	PUNTILLAS HEMBRAS TIPO LUCAS	BENLUB	29	6	35	68	100		
10707	O710108	REFRIGERANTE ANTICORROSIVO GALON ROSADO	REP AUSTRAL	1.261	240	1.501	2.946	2.500		
10708	O710101	REFRIGERANTE ANTICORROSIVO GALON VERDE	REP AUSTRAL	997	189	1.186	2.330	2.800		
11564	O710105	REFRIGERANTE ANTICRUSTANTE -2	REP AUSTRAL	1.208	230	1.438	2.823	2.800		
10970	4200	REGULADOR VOLTAGE NISSAN V16	BRM	2.999	570	3.569	7.007	7.000		
10709	2010106	RELAY - 149 12V 4 PINES	REP AUSTRAL	2.000	380	2.380	4.673	4.800		
10710	O154711	RELAY 12V 4 PINES 30AMP	REP AUSTRAL	708	135	843	1.654	2.500		
10711	O154721	RELAY 12V 5 PINES TOYOTA	REP AUSTRAL	765	145	910	1.787	2.500		
10712	2010104	RELAY 157R 12V 5 PUNTAS  40 AMP	REP AUSTRAL	3.399	646	4.045	7.942	7.500		
11129	39160-42030	RELAY BUJIA INCANDECENTE H11010 DIESEL PORTER CON CABLE	ALSACIA	10.000	1.900	11.900	23.365	23.000		
11130	95430-22002	RELAY INTYERMITENTE LIMPIA PARABRISAS TODOS 94/ACCENT	ALSACIA	8.370	1.590	9.960	19.557	19.000		
10713	O154707	RELAY PODER NISSAN 5 PINES 12V	REP AUSTRAL	1.571	298	1.869	3.671	3.500		
10714	CH-015-VB0100112V	RELAY UNIVERSAL 12V 30 AMP 4 PINES 	IMBRA	710	135	845	1.659	2.500		
10715	CH-015-VB1015512V	RELAY UNIVERSAL 12V 30 AMP 5 PINES	IMBRA	710	135	845	1.659	2.500		
10716	O154717	RELAY UNIVERSAL 12V 30AMP 4 PINES	REP AUSTRAL	565	107	672	1.320	2.000		
10717	O154718	RELAY UNIVERSAL 12V 30ASMP 5 PINES	REP AUSTRAL	565	107	672	1.320	2.300		
10718	2130119	RELE DIRECCIONAL IM-11444	REP AUSTRAL	3.336	634	3.970	7.795	7.900		
10719	O80010009	RELEY 12V 5 PINES ITALIANO	BENLUB	1.345	256	1.601	3.143	3.500		
11333	2130116	RELEY DIRECCIONAL  IM11432	REP AUSTRAL	3.022	574	3.596	7.061	6.500		
11334	2130115	RELEY DIRECCIONAL IM11431	REP AUSTRAL	2.886	548	3.434	6.743	6.500		
11378		RENOVADOR DE GOMA LIQUIDO SOQUIPRA	SOQUIPRA	640	122	762	1.495	700		
10720	O610103	RENOVADOR DE GOMAS 650 ML	REP AUSTRAL	1.537	292	1.829	3.591	3.500		
10721	O810101	RENOVADOR DE GOMAS Y SILICONA TABLERO PACK 3M	REP AUSTRAL	1.918	364	2.282	4.481	3.800		
10722	O10010465	RENOVADOR DE NEUMATICOS FOOSE	BENLUB	1.345	256	1.601	3.143	3.500		
10723	O40010062	RENOVADOR NEUMATICOS MOTORLIFE	BENLUB	1.672	318	1.990	3.907	3.800		
10724	5-87830-548-0	REPARACION CILINDRO EMBRAGUE CHV 4ZD1 2,3	ALSACIA	980	186	1.166	2.290	3.000		
10725	5-87830-825-0	REPARCION BOMBA EMBRAGUE CHEV LUV 4ZD1 2,3	ALSACIA	1.170	222	1.392	2.734	3.000		
11656	11003	REPUESTO ENCENDEDOR	BRM	780	148	928	1.823	2.000		
10726	O154201	RESISTENCIA DE BOBINA 12V 	REP AUSTRAL	529	101	630	1.236	1.500		
